row_id,order_id,order_date,customer_id,segment,city,state,region,product_id,category,subcategory,product_name,sales
628,CA-2018-153787,19/05/2018,AT-10735,Consumer,Seattle,Washington,West,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,97.16
629,CA-2018-133431,17/12/2018,LC-17140,Consumer,San Francisco,California,West,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2 x 11, Executive Red",15.24
630,CA-2018-133431,17/12/2018,LC-17140,Consumer,San Francisco,California,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6 x 9, Gregg Ruled",13.23
634,CA-2018-144694,24/09/2018,BD-11605,Consumer,Miami,Florida,South,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",17.88
635,CA-2018-144694,24/09/2018,BD-11605,Consumer,Miami,Florida,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",235.94400000000002
642,CA-2018-167913,30/07/2018,JL-15835,Consumer,Mission Viejo,California,West,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,330.4
643,CA-2018-167913,30/07/2018,JL-15835,Consumer,Mission Viejo,California,West,OFF-LA-10002787,Office Supplies,Labels,Avery 480,26.25
644,CA-2018-106103,10/06/2018,SC-20305,Consumer,Rochester Hills,Michigan,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52
645,US-2018-127719,21/07/2018,TW-21025,Home Office,Plainfield,New Jersey,East,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,6.48
646,CA-2018-126221,30/12/2018,CC-12430,Home Office,Columbus,Indiana,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",209.3
653,CA-2018-140844,19/06/2018,AR-10405,Corporate,New York City,New York,East,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,97.82
654,CA-2018-140844,19/06/2018,AR-10405,Corporate,New York City,New York,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,103.12
666,CA-2018-132682,08/06/2018,TH-21235,Corporate,Dallas,Texas,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,23.76
667,CA-2018-132682,08/06/2018,TH-21235,Corporate,Dallas,Texas,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,85.056
668,CA-2018-132682,08/06/2018,TH-21235,Corporate,Dallas,Texas,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,381.57599999999996
670,US-2018-106663,09/06/2018,MO-17800,Home Office,Chicago,Illinois,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.976
671,US-2018-106663,09/06/2018,MO-17800,Home Office,Chicago,Illinois,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",108.925
672,US-2018-106663,09/06/2018,MO-17800,Home Office,Chicago,Illinois,Central,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2, 200/Messages",36.352
673,CA-2018-111178,15/06/2018,TD-20995,Consumer,Quincy,Illinois,Central,OFF-AR-10001954,Office Supplies,Art,Newell 331,19.56
674,CA-2018-130351,05/12/2018,RB-19570,Consumer,Columbus,Indiana,Central,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44
675,CA-2018-130351,05/12/2018,RB-19570,Consumer,Columbus,Indiana,Central,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",38.9
676,CA-2018-130351,05/12/2018,RB-19570,Consumer,Columbus,Indiana,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39
677,US-2018-119438,18/03/2018,CD-11980,Consumer,Tyler,Texas,Central,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,2.688
678,US-2018-119438,18/03/2018,CD-11980,Consumer,Tyler,Texas,Central,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",27.816
679,US-2018-119438,18/03/2018,CD-11980,Consumer,Tyler,Texas,Central,FUR-FU-10003553,Furniture,Furnishings,Howard Miller 13-1/2 Diameter Rosebrook Wall Clock,82.524
680,US-2018-119438,18/03/2018,CD-11980,Consumer,Tyler,Texas,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.99400000000003
684,US-2018-168116,04/11/2018,GT-14635,Corporate,Burlington,North Carolina,South,TEC-MA-10004125,Technology,Machines,Cubify CubeX 3D Printer Triple Head Print,7999.98
685,US-2018-168116,04/11/2018,GT-14635,Corporate,Burlington,North Carolina,South,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",167.44
689,CA-2018-161480,25/12/2018,RA-19285,Consumer,New York City,New York,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",191.984
702,CA-2018-114552,02/09/2018,Dl-13600,Corporate,Cleveland,Ohio,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",15.072000000000001
712,CA-2018-146136,03/09/2018,AP-10915,Consumer,Palm Coast,Florida,South,OFF-EN-10001219,Office Supplies,Envelopes,#10- 4 1/8 x 9 1/2 Security-Tint Envelopes,24.448
713,US-2018-100048,19/05/2018,RS-19765,Corporate,Mount Vernon,New York,East,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,281.34
714,US-2018-100048,19/05/2018,RS-19765,Corporate,Mount Vernon,New York,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98
715,US-2018-100048,19/05/2018,RS-19765,Corporate,Mount Vernon,New York,East,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,299.97
718,CA-2018-108910,24/09/2018,KC-16540,Consumer,Newark,Ohio,East,FUR-FU-10002253,Furniture,Furnishings,Howard Miller 13 Diameter Pewter Finish Round Wall Clock,103.056
726,CA-2018-144113,16/09/2018,JF-15355,Consumer,Austin,Texas,Central,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6 x 9",17.567999999999998
727,CA-2018-144113,16/09/2018,JF-15355,Consumer,Austin,Texas,Central,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,55.992
733,CA-2018-131954,21/01/2018,DS-13030,Home Office,Seattle,Washington,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94
734,CA-2018-131954,21/01/2018,DS-13030,Home Office,Seattle,Washington,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,179.97
735,CA-2018-131954,21/01/2018,DS-13030,Home Office,Seattle,Washington,West,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,99.696
736,CA-2018-131954,21/01/2018,DS-13030,Home Office,Seattle,Washington,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.936
737,CA-2018-131954,21/01/2018,DS-13030,Home Office,Seattle,Washington,West,FUR-BO-10001619,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,84.98
738,CA-2018-131954,21/01/2018,DS-13030,Home Office,Seattle,Washington,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72
750,CA-2018-126074,02/10/2018,RF-19735,Consumer,Trenton,Michigan,Central,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,58.05
751,CA-2018-126074,02/10/2018,RF-19735,Consumer,Trenton,Michigan,Central,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,157.74
752,CA-2018-126074,02/10/2018,RF-19735,Consumer,Trenton,Michigan,Central,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",56.98
753,CA-2018-126074,02/10/2018,RF-19735,Consumer,Trenton,Michigan,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2.88
759,CA-2018-117240,23/07/2018,CP-12340,Corporate,New York City,New York,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,13.128
760,CA-2018-133333,18/09/2018,BF-11020,Corporate,Green Bay,Wisconsin,Central,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2, 200/Messages",22.72
762,CA-2018-126046,03/11/2018,JC-16105,Corporate,Atlanta,Georgia,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476,12.39
771,CA-2018-104220,30/01/2018,BV-11245,Corporate,Des Moines,Iowa,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,18.28
772,CA-2018-104220,30/01/2018,BV-11245,Corporate,Des Moines,Iowa,Central,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,207
773,CA-2018-104220,30/01/2018,BV-11245,Corporate,Des Moines,Iowa,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,32.35
774,CA-2018-104220,30/01/2018,BV-11245,Corporate,Des Moines,Iowa,Central,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,7.71
775,CA-2018-104220,30/01/2018,BV-11245,Corporate,Des Moines,Iowa,Central,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,40.3
776,CA-2018-104220,30/01/2018,BV-11245,Corporate,Des Moines,Iowa,Central,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",34.58
787,CA-2018-129567,17/03/2018,CL-12565,Consumer,Lancaster,California,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456
796,CA-2018-151428,21/09/2018,RH-19495,Consumer,Rochester,Minnesota,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,20.16
801,CA-2018-105809,20/02/2018,HW-14935,Corporate,San Diego,California,West,FUR-FU-10004090,Furniture,Furnishings,Executive Impressions 14 Contract Wall Clock,22.23
802,CA-2018-105809,20/02/2018,HW-14935,Corporate,San Diego,California,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,215.968
805,CA-2018-135783,22/04/2018,GM-14440,Consumer,San Francisco,California,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28
814,CA-2018-143686,14/05/2018,PJ-19015,Consumer,Santa Ana,California,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28
815,CA-2018-143686,14/05/2018,PJ-19015,Consumer,Santa Ana,California,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93
823,CA-2018-101434,20/06/2018,TR-21325,Consumer,Belleville,New Jersey,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.97
824,CA-2018-101434,20/06/2018,TR-21325,Consumer,Belleville,New Jersey,East,OFF-LA-10003223,Office Supplies,Labels,Avery 508,9.82
827,CA-2018-126956,21/08/2018,GT-14710,Consumer,Lakeville,Minnesota,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,35
828,CA-2018-126956,21/08/2018,GT-14710,Consumer,Lakeville,Minnesota,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,37.24
829,CA-2018-126956,21/08/2018,GT-14710,Consumer,Lakeville,Minnesota,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28
830,CA-2018-129462,16/06/2018,JE-15745,Consumer,Florence,Kentucky,South,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",301.96
831,CA-2018-129462,16/06/2018,JE-15745,Consumer,Florence,Kentucky,South,OFF-AP-10003884,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66
832,CA-2018-129462,16/06/2018,JE-15745,Consumer,Florence,Kentucky,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,191.98
833,CA-2018-129462,16/06/2018,JE-15745,Consumer,Florence,Kentucky,South,TEC-PH-10002085,Technology,Phones,Clarity 53712,65.99
838,US-2018-156083,04/11/2018,JL-15175,Home Office,Columbia,Tennessee,South,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",9.664
849,CA-2018-107503,01/01/2018,GA-14725,Consumer,Lorain,Ohio,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10 Round Wall Clock, Black",48.896
859,CA-2018-161984,10/04/2018,SJ-20125,Home Office,New Brunswick,New Jersey,East,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4 x 5 Forms per Page",7.61
860,CA-2018-161984,10/04/2018,SJ-20125,Home Office,New Brunswick,New Jersey,East,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,7.16
875,CA-2018-114636,25/08/2018,GA-14725,Consumer,Charlotte,North Carolina,South,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,192.16
880,CA-2018-111689,30/11/2018,HP-14815,Home Office,New York City,New York,East,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',68.472
881,CA-2018-111689,30/11/2018,HP-14815,Home Office,New York City,New York,East,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1242.9
883,US-2018-123463,23/12/2018,GZ-14470,Consumer,San Francisco,California,West,OFF-AR-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13.48
887,CA-2018-115364,26/06/2018,OT-18730,Consumer,San Diego,California,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,83.76
888,CA-2018-150707,14/10/2018,EL-13735,Home Office,Columbia,Maryland,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8 X 11",37.66
890,CA-2018-132934,20/06/2018,JE-15475,Consumer,New Rochelle,New York,East,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,149.95
891,CA-2018-132934,20/06/2018,JE-15475,Consumer,New Rochelle,New York,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312
892,CA-2018-133256,26/06/2018,TH-21550,Home Office,Detroit,Michigan,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6 x 9 Assorted Colors, Gregg Ruled",4.54
893,CA-2018-133256,26/06/2018,TH-21550,Home Office,Detroit,Michigan,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92
894,CA-2018-133256,26/06/2018,TH-21550,Home Office,Detroit,Michigan,Central,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,543.92
899,CA-2018-160983,29/10/2018,GB-14530,Corporate,Auburn,New York,East,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,46.96
901,CA-2018-150959,11/11/2018,TD-20995,Consumer,Garland,Texas,Central,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,10.44
902,CA-2018-150959,11/11/2018,TD-20995,Consumer,Garland,Texas,Central,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,18.336
903,CA-2018-132353,15/09/2018,DB-13060,Consumer,Chicago,Illinois,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,323.976
907,CA-2018-143259,30/12/2018,PO-18865,Consumer,New York City,New York,East,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",323.13599999999997
908,CA-2018-143259,30/12/2018,PO-18865,Consumer,New York City,New York,East,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,90.93
909,CA-2018-143259,30/12/2018,PO-18865,Consumer,New York City,New York,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,52.776
910,CA-2018-137596,02/09/2018,BE-11335,Home Office,Jackson,Michigan,Central,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,1199.8
911,CA-2018-137596,02/09/2018,BE-11335,Home Office,Jackson,Michigan,Central,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,1928.78
912,CA-2018-137596,02/09/2018,BE-11335,Home Office,Jackson,Michigan,Central,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38
914,CA-2018-102519,27/11/2018,BM-11650,Corporate,Milwaukee,Wisconsin,Central,FUR-FU-10004091,Furniture,Furnishings,Howard Miller 13 Diameter Goldtone Round Wall Clock,46.94
915,CA-2018-102519,27/11/2018,BM-11650,Corporate,Milwaukee,Wisconsin,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,143.73
930,CA-2018-144932,14/04/2018,AB-10165,Consumer,Toledo,Ohio,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,14.592
931,CA-2018-144932,14/04/2018,AB-10165,Consumer,Toledo,Ohio,East,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",89.85600000000001
932,CA-2018-144932,14/04/2018,AB-10165,Consumer,Toledo,Ohio,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,13.872
933,CA-2018-114216,02/09/2018,RK-19300,Consumer,Philadelphia,Pennsylvania,East,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2 X 11, 24 Cards/25 Envelopes/Set",12.192
938,US-2018-111745,05/11/2018,RA-19885,Corporate,Farmington,New Mexico,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.99
948,US-2018-110576,28/11/2018,RB-19795,Home Office,Philadelphia,Pennsylvania,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",516.488
949,US-2018-110576,28/11/2018,RB-19795,Home Office,Philadelphia,Pennsylvania,East,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1007.232
950,US-2018-110576,28/11/2018,RB-19795,Home Office,Philadelphia,Pennsylvania,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2065.32
951,US-2018-110576,28/11/2018,RB-19795,Home Office,Philadelphia,Pennsylvania,East,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,15.552
952,US-2018-110576,28/11/2018,RB-19795,Home Office,Philadelphia,Pennsylvania,East,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344
953,CA-2018-131156,03/04/2018,KH-16360,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,25.471999999999998
954,CA-2018-136539,28/12/2018,GH-14665,Consumer,Round Rock,Texas,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168000000000003
955,CA-2018-136539,28/12/2018,GH-14665,Consumer,Round Rock,Texas,Central,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",78.8528
956,CA-2018-119305,30/11/2018,SW-20275,Consumer,Jackson,Mississippi,South,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,173.8
957,CA-2018-102414,15/05/2018,JA-15970,Consumer,Phoenix,Arizona,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.592
958,CA-2018-102414,15/05/2018,JA-15970,Consumer,Phoenix,Arizona,West,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,4.752
959,CA-2018-102414,15/05/2018,JA-15970,Consumer,Phoenix,Arizona,West,OFF-PA-10002333,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2 x 11, Ream",15.552
961,CA-2018-152142,14/11/2018,LW-16990,Corporate,San Francisco,California,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568
965,CA-2018-135279,09/04/2018,BS-11800,Home Office,New York City,New York,East,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,9.82
966,CA-2018-135279,09/04/2018,BS-11800,Home Office,New York City,New York,East,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97
967,CA-2018-135279,09/04/2018,BS-11800,Home Office,New York City,New York,East,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,12.96
